Date,Open,High,Low,Close
09-06-2011,587.5,596.9,587.5,593.17
10-06-2011,593.28,598.75,592.55,594.6
13-06-2011,594.6,595.25,586.28,587.65
14-06-2011,589,597.45,589,595.53
15-06-2011,593,602.5,590.63,592.13
16-06-2011,591.5,592.95,574.13,575.58
17-06-2011,577.5,578.5,552,554.6
20-06-2011,557.5,559.5,529,534.65
21-06-2011,537.5,555.35,531.6,553.38
22-06-2011,558,558.45,540,541.75
23-06-2011,540.9,550.5,535.05,548.5
24-06-2011,550,570.38,549.5,568.88
27-06-2011,561,577.35,561,575.3
28-06-2011,580,581,567.83,577
29-06-2011,577.35,589.45,577.35,584.92
30-06-2011,584.9,596,583.5,592.1
01-07-2011,599,599,589.85,595.95
04-07-2011,596.5,600,590,592.85
05-07-2011,594.9,595.5,586.7,589.72
06-07-2011,589.13,596.45,585.85,591.4
07-07-2011,591.55,600,591.55,597.95
08-07-2011,598,602.5,584.63,585.83
11-07-2011,585,588.9,573.3,578.33
12-07-2011,567.85,574.4,556.05,572.67
13-07-2011,575,584,565.5,574.53
14-07-2011,575,579.3,559.55,561.85
15-07-2011,584,588.95,570.55,573.03
18-07-2011,574,576,561.15,562.53
19-07-2011,560.8,574.08,560.13,570.03
20-07-2011,575,575.9,562.5,566.22
21-07-2011,566,566.25,560.03,561.28
22-07-2011,563.38,570.65,563.25,566.7
25-07-2011,567.5,572,561.58,569.95
26-07-2011,569.9,575.97,563.63,572.33
27-07-2011,574.47,577.33,569.08,573.58
28-07-2011,570,572.45,560.15,564.78
29-07-2011,566.5,571,560.83,568.5
01-08-2011,571.2,574.95,562.55,567.63
02-08-2011,565.25,567,561.13,565.33
03-08-2011,560,562.85,547.67,555.17
04-08-2011,555.03,559.75,545.55,547.92
05-08-2011,536.58,537,514,528.97
08-08-2011,505.6,516.67,498.3,502.67
09-08-2011,482.5,492.6,473.85,482.4
10-08-2011,499.5,506,486.9,492.02
11-08-2011,490,491.7,481.5,489.17
12-08-2011,495.27,495.95,468.75,473.58
16-08-2011,483.5,489.17,478.02,486.8
17-08-2011,487.25,504.7,485,499.95
18-08-2011,502.95,504.65,479,481.17
19-08-2011,471.5,473.48,452.5,464.48
22-08-2011,464.5,465,451,459.02
23-08-2011,460.42,494,460.17,490.8
24-08-2011,489,489,477.5,481.3
25-08-2011,484.85,486.5,469,475.2
26-08-2011,475.55,484.75,470,474.23
29-08-2011,482.05,512,482.05,509.8
30-08-2011,515,525.15,512.08,521.2
02-09-2011,536.5,537.38,506,511.05
05-09-2011,507.9,516.6,499.23,513.85
06-09-2011,509,521,502.5,516.95
07-09-2011,517.05,525,512.5,515.5
08-09-2011,516.5,527.47,514.5,518.03
09-09-2011,520,525.8,505.33,508.02
12-09-2011,500,501.92,489.33,492.85
13-09-2011,498.9,512,494.38,496.88
14-09-2011,500.5,514.5,496.88,507.55
15-09-2011,514,522.9,505,520.88
16-09-2011,524,536.2,510.65,513.88
19-09-2011,510.75,516.25,506.25,509.02
20-09-2011,511.05,532,511.05,528.97
21-09-2011,533.97,533.97,518.45,521.75
22-09-2011,511.5,517,493.1,497.2
23-09-2011,494,507.5,491.13,495.15
26-09-2011,498,504,484.5,498.48
27-09-2011,506.9,522.5,503,520.28
28-09-2011,524.25,532.35,518.5,523.95
29-09-2011,521.63,534,517.85,530.72
30-09-2011,524.95,532,516.55,518.65
03-10-2011,510,524.95,507.65,521.65
04-10-2011,519.2,529.5,514.55,522.97
05-10-2011,527.25,531.5,520.5,521.78
07-10-2011,537.55,538.9,518.75,524.28
10-10-2011,524,537,524,532.35
11-10-2011,537.5,539,517.25,520.42
12-10-2011,533,544.7,531,539.53
13-10-2011,548.25,552.47,540.05,546.38
14-10-2011,544.7,570.38,544.45,567.13
17-10-2011,575.75,577,555.65,560.13
18-10-2011,531,532.13,510.25,516.78
19-10-2011,521.5,527.2,517.6,524.47
20-10-2011,518,523.5,515.15,522.45
21-10-2011,527.45,530,521.5,524.92
24-10-2011,530,546.15,529.75,539.88
25-10-2011,544.5,553.5,535.72,549.33
28-10-2011,564.5,569.55,555.5,560.75
31-10-2011,560,566,556,557.9
01-11-2011,554,561.5,548.13,554.22
02-11-2011,550.63,560.92,550,553.42
03-11-2011,548.9,554.7,543.5,552.5
04-11-2011,560.5,562.5,543.6,549.9
08-11-2011,548,557.4,548,552.63
09-11-2011,555,573,553.15,561.47
11-11-2011,555,570.5,553.63,565.5
14-11-2011,570,578,562.25,564.2
15-11-2011,562.53,569.47,560,562.2
16-11-2011,563,566.4,552.6,558.63
17-11-2011,557.5,561.75,553.8,557.58
18-11-2011,552.88,554.9,538.15,543.3
21-11-2011,542.5,544.15,530.05,533.6
22-11-2011,534.45,547.5,528.5,540.92
23-11-2011,540.97,540.97,520.5,531.15
24-11-2011,531,548.2,522.5,545.9
25-11-2011,542.5,543.95,528.55,531.95
28-11-2011,538.97,548,537,544.25
29-11-2011,546.5,552.95,543.1,546.65
30-11-2011,540.58,561.47,540.58,557.78
01-12-2011,570,574.28,563.1,567.4
02-12-2011,567.42,592.5,564.8,589
05-12-2011,586.25,591.95,581.28,590.47
07-12-2011,590,596.45,586.8,589.78
08-12-2011,585,594.5,583.58,588.8
09-12-2011,580.5,591.4,580.5,586.2
12-12-2011,588,595,577.55,590.17
13-12-2011,587.5,598.45,583.33,589.35
14-12-2011,590.25,594.5,585,591.22
15-12-2011,589.85,594.95,577.3,591.25
16-12-2011,588.28,591.28,566.15,573.15
19-12-2011,569.5,578.7,557.2,571.83
20-12-2011,572.67,575.55,564.13,566.67
21-12-2011,575,583,561.22,579.35
22-12-2011,576,581.92,567.13,575.85
23-12-2011,575.5,581,569.55,578.58
26-12-2011,578.58,595.1,576.75,594.2
27-12-2011,592.7,595,585,589.72
28-12-2011,589.35,591.78,582.95,584.6
29-12-2011,581.75,589.05,579.75,582.85
30-12-2011,589,591.25,578.25,580.33
02-01-2012,580.5,592.97,576.5,589.3
03-01-2012,591.63,604.95,590,598.8
04-01-2012,602.45,602.5,584.65,586.5
05-01-2012,586.4,592.5,583.67,586
06-01-2012,583,594.17,578.4,584.7
09-01-2012,585.5,589.85,582.63,585.67
10-01-2012,587.5,592.75,579.25,582.7
11-01-2012,585.7,587.5,566.58,568.5
12-01-2012,550.5,557.5,534.33,544.75
13-01-2012,548.58,551.67,536.5,542.88
16-01-2012,542,557,539.45,554.7
17-01-2012,559.95,562.35,547,551.97
18-01-2012,540,548.15,522.65,538.08
19-01-2012,543.5,544.45,532.7,537.78
20-01-2012,539.97,545.47,536.5,539.75
23-01-2012,543,545.72,537.08,538.85
24-01-2012,544,547.5,539,544.35
25-01-2012,547.45,554.97,545.53,549
27-01-2012,552.5,560.28,550.05,554.38
30-01-2012,551.25,559.47,550.38,555.88
31-01-2012,556.5,567.95,556.5,566.2
01-02-2012,564.7,567.5,554.13,564.35
02-02-2012,568,576.33,565.15,574
03-02-2012,572.5,588,570.5,585.78
06-02-2012,591.85,600.03,586.67,596.92
07-02-2012,604.85,604.85,595.95,599
08-02-2012,608.2,613.42,605.5,609.83
09-02-2012,605.55,616,594,614.3
10-02-2012,614,619,606,616.7
13-02-2012,611.1,618.97,607,612.85
14-02-2012,612.5,614.78,607.5,610
15-02-2012,613.58,624.4,609.75,620.8
16-02-2012,619,621,609,612.67
17-02-2012,617.42,627,610.5,614.38
21-02-2012,611.78,620,602.38,618.53
22-02-2012,617.5,633.42,614.5,626.17
23-02-2012,624.53,637.45,622,629.9
24-02-2012,629.5,640.42,628.63,635
27-02-2012,639.5,639.97,622.8,626.03
28-02-2012,627.63,630.2,609.55,613.28
29-02-2012,620,620,606.13,610.97
01-03-2012,611.5,613.47,605.03,609.8
02-03-2012,613,613.5,603.5,608.63
05-03-2012,607,611.22,600.5,603.65
06-03-2012,601.5,610.65,594.5,601
07-03-2012,597.5,603,593.28,596.42
09-03-2012,613.5,613.5,601.47,604.28
12-03-2012,607.95,609.42,591.6,594.53
13-03-2012,595,607.47,595,598.5
14-03-2012,605.05,607,575.5,577.28
15-03-2012,579.5,585.47,572.5,581.85
16-03-2012,584.97,590,579,584.78
19-03-2012,584.78,584.78,555.9,561
20-03-2012,564.5,572.5,560,567.42
21-03-2012,568.47,589.9,568.28,587.88
22-03-2012,587.35,594.85,580,583.88
23-03-2012,587.5,595.95,582.4,592.33
26-03-2012,588.5,592.5,577,580.8
27-03-2012,586.5,589.83,575.97,587.38
28-03-2012,587,587.33,577.22,582.55
29-03-2012,575.5,582,566.2,570.6
30-03-2012,572.75,587.88,572.75,584.4
02-04-2012,585,599.5,585,597.13
03-04-2012,600.1,603.67,587.65,589
04-04-2012,584.5,594.9,583.5,589.22
09-04-2012,585,594,579.13,582.05
10-04-2012,583.15,587.83,576.13,578.1
11-04-2012,574.85,577.5,567.6,569.05
12-04-2012,570.13,574,564.55,565.83
13-04-2012,545.67,552.35,530.63,534.17
16-04-2012,532.63,537.15,526.65,534.88
17-04-2012,542.5,547.47,536.9,545.42
18-04-2012,550,557.35,546.92,548.78
19-04-2012,550.45,553.4,545.55,551.47
20-04-2012,546.63,553.97,538.7,544.22
23-04-2012,546.97,551.2,523.83,532.13
24-04-2012,561,602.5,558.65,597.1
25-04-2012,594.5,595,583.75,585.53
26-04-2012,585,600.95,582.25,597.33
27-04-2012,595,606,595,602
30-04-2012,602,625,602,623.3
02-05-2012,621.05,637.2,621.05,633.63
03-05-2012,631.35,642.05,629.28,639.75
04-05-2012,640,647.63,631.53,638.4
07-05-2012,630,639.25,624.2,636.63
08-05-2012,612.5,617.35,597.83,600.35
09-05-2012,597.5,617.3,597.05,612.78
10-05-2012,612.78,620.9,612.5,616.28
11-05-2012,612,618.45,610.6,615.38
14-05-2012,613.65,617,610,612.97
15-05-2012,612,616.5,609.9,613.15
16-05-2012,610,620.95,603.38,611.7
17-05-2012,611,617.5,599.53,611
18-05-2012,602.4,612.45,601.33,605.33
21-05-2012,605.5,612.5,602.03,604.6
22-05-2012,610.5,620,606.5,612.03
23-05-2012,616.5,617.78,607.05,612.58
24-05-2012,612.5,614.47,603.55,610.72
25-05-2012,606.05,612.5,604.55,610.4
28-05-2012,612,615,607.53,612.35
29-05-2012,614,624,609.2,620.17
30-05-2012,615.63,628.5,615.63,620.28
31-05-2012,610.5,627.95,610.5,622.67
01-06-2012,620,622.5,609.25,612.3
04-06-2012,605,608,598.1,606.63
05-06-2012,607,615.45,607,613.25
06-06-2012,615,631.88,614.55,625.58
07-06-2012,623.5,624.95,615.78,620.1
08-06-2012,615.6,621.3,612.08,615.45
11-06-2012,616.5,623.03,613.55,616.78
12-06-2012,610.55,626.5,610.55,624.05
13-06-2012,624.5,630,621.3,625.2
14-06-2012,624.5,630.75,622.5,627
15-06-2012,627.03,640,624.5,636.22
18-06-2012,638,643.17,625,628.58
19-06-2012,628.45,639.63,627.55,636.97
20-06-2012,637,637,621.65,626.4
21-06-2012,622.53,626,604.5,612.03
22-06-2012,607.13,619.95,607.13,616.72
25-06-2012,618.5,619.25,605.5,608.38
26-06-2012,608.75,618.5,608.53,617.55
27-06-2012,618.13,629.4,618.13,623.35
28-06-2012,623.47,631.95,618.13,629.42
29-06-2012,631.67,643.5,631.45,638.72
02-07-2012,639.5,639.5,628.22,629.72
03-07-2012,632.5,634.9,615.15,619.7
04-07-2012,621.75,624.75,615.78,623.92
05-07-2012,623.92,623.92,617.6,620.3
06-07-2012,620,626.4,613.5,623.88
09-07-2012,622.5,632.28,621.67,629.7
10-07-2012,632.5,635.13,624.78,630.85
11-07-2012,626.63,637.25,626.63,629.15
12-07-2012,612.5,625,609.65,618
13-07-2012,636.9,642,621.5,624.7
16-07-2012,624.5,629.63,601.45,603.67
17-07-2012,609,612,587.6,592.95
18-07-2012,597.5,602.2,589.25,597.65
19-07-2012,601.5,605,597.63,600.5
20-07-2012,600.5,614,600.15,611.53
23-07-2012,604,613.6,600.5,607.13
24-07-2012,604.05,609.33,598.55,604.58
25-07-2012,602,608.5,598.45,606.58
26-07-2012,606.5,610.5,595.1,599.22
27-07-2012,607.5,615.1,601.63,612.65
30-07-2012,617.45,621.42,607.28,615.5
31-07-2012,617.5,624.63,613.13,621.83
01-08-2012,619.05,622.4,611.05,612.33
02-08-2012,614.97,618.35,611,616.4
03-08-2012,614,620.13,609.05,618.45
06-08-2012,622.5,624,612.6,614.45
07-08-2012,619.5,633.1,617.33,632.03
08-08-2012,632.5,633.33,623.2,624.6
09-08-2012,625.13,633.92,625.13,629.08
10-08-2012,628,642.5,627.88,640.03
13-08-2012,639.55,639.55,628.63,633.15
14-08-2012,630,636.63,629.63,634.2
16-08-2012,635.08,635.78,626.05,631.78
17-08-2012,632.53,642.25,632,639.3
21-08-2012,639.95,652.5,638.55,649.33
22-08-2012,647.95,654.5,644.05,645.83
23-08-2012,645.88,663,645.88,661.72
24-08-2012,660,664.2,656.5,661.42
27-08-2012,658.1,665.45,657.5,660.22
28-08-2012,663.47,677.33,657.5,675.45
29-08-2012,675,679,667.5,671.65
30-08-2012,669.95,694.4,661.7,683.58
31-08-2012,678.5,679.5,667.33,671.88
03-09-2012,675,677.45,666.5,668.92
04-09-2012,666.45,673.5,661.03,670.42
05-09-2012,669.75,685.5,666,682.25
06-09-2012,682.05,689.95,676.83,687.8
07-09-2012,695,698.4,689.45,693.35
10-09-2012,691.6,691.95,682.97,685.72
11-09-2012,684.5,697.8,682.03,696.33
12-09-2012,698.47,710.5,694.95,707.45
13-09-2012,706.5,711.97,704.78,708.85
14-09-2012,714,719.9,701.08,706.55
17-09-2012,709.13,710.78,667.75,671.05
18-09-2012,672.5,672.5,646.28,649.9
20-09-2012,647.5,668.45,645.8,661
21-09-2012,662.45,666.15,649.15,652.03
24-09-2012,655,656.5,638.5,644.72
25-09-2012,645.05,654.88,641.15,646.6
26-09-2012,647.6,652.5,641,642.8
27-09-2012,640.05,649.75,630.55,635.78
28-09-2012,639.4,652.5,638.25,647.95
01-10-2012,647.5,654.9,646.53,651.47
03-10-2012,650.5,662.5,650.5,661.33
04-10-2012,660,660.83,654.33,658.58
05-10-2012,655.13,659.67,527.5,652
08-10-2012,655,657.63,642.72,646.35
09-10-2012,648.95,649.4,642.5,647.42
10-10-2012,643,650.88,642.5,644.67
11-10-2012,645.13,650.78,643.03,644.72
12-10-2012,639.4,656.83,636.6,649.22
15-10-2012,647,651.2,643.75,647.33
16-10-2012,648.5,655.1,643.9,647.95
17-10-2012,650.65,652.45,636,641.58
18-10-2012,643.13,655.5,640.1,653.67
19-10-2012,654.5,655.7,641,644.85
22-10-2012,662.55,667.45,651.5,659.45
23-10-2012,662,662,655.95,657.3
25-10-2012,657.5,661.95,652.13,657.67
29-10-2012,655.5,659.9,650.4,654.2
30-10-2012,652.2,661,652.2,655.75
31-10-2012,654.55,658.4,652,657.75
01-11-2012,657.45,660.17,655.1,657.63
02-11-2012,662.45,669,659.2,665.6
05-11-2012,667.95,671.67,662.65,664.8
06-11-2012,662.5,668.7,659.72,660.28
07-11-2012,662.5,666.67,660.75,665.75
08-11-2012,662,667.35,658.3,665.6
09-11-2012,665,666.63,660.45,662.47
12-11-2012,660,674,660,667.25
15-11-2012,660.05,661,645.5,647.08
16-11-2012,649.9,653.4,640.05,643.4
19-11-2012,645.05,647.5,629.25,631.17
20-11-2012,637.5,641.45,628.03,636.4
21-11-2012,638.13,647.35,638.13,641.1
22-11-2012,641.05,642.05,635.5,638.22
23-11-2012,641,645.7,635.63,644.3
26-11-2012,644,647.85,642.5,646.85
27-11-2012,649.95,649.95,644.15,647.6
29-11-2012,655,656,646.17,649.05
30-11-2012,647.5,662.5,645.55,657
03-12-2012,657.5,661,652.6,658.4
04-12-2012,657.55,660.9,646.45,649.72
05-12-2012,650,653.78,644.3,648.95
06-12-2012,647.5,647.5,634.5,640.35
07-12-2012,638.33,640.35,628.53,632.08
10-12-2012,631.05,633.4,615.6,618.6
11-12-2012,617.5,621.5,605.17,609.85
12-12-2012,612.45,620.5,610.55,612.9
13-12-2012,615.05,617.3,608.55,611.28
14-12-2012,608.5,622.5,608.08,621.45
17-12-2012,619.58,624.45,601.05,602.75
18-12-2012,607.35,612.5,598.5,605.33
19-12-2012,608.05,618.28,608.05,616.33
20-12-2012,613.58,627.5,613.58,626.03
21-12-2012,625,632.2,618.85,629.35
24-12-2012,631,635.55,630.05,633.1
26-12-2012,633.5,634.58,627.65,631.1
27-12-2012,632.45,632.45,623.83,625.47
28-12-2012,627,636,625.38,633.75
31-12-2012,630.5,632.8,626,627.92
01-01-2013,633.47,633.95,630,632.08
02-01-2013,633.5,636.2,627.78,631.65
03-01-2013,632.5,642,629.97,640.3
04-01-2013,642.5,650.5,640.45,649.6
07-01-2013,650,652,645.13,647.42
08-01-2013,647.5,652.15,647.15,650.13
09-01-2013,650.5,653.7,636.58,638.3
10-01-2013,639.95,641.05,627.65,629.2
11-01-2013,645,661.25,645,653.17
14-01-2013,659.5,674.22,653.67,667.25
15-01-2013,695,700,663.5,668.72
16-01-2013,668.45,677.5,654.5,673.88
17-01-2013,674.85,685.9,671.5,681
18-01-2013,681.25,683.03,669.03,675.5
21-01-2013,676.25,677.45,663.55,665
22-01-2013,663,665.85,654.05,658.75
23-01-2013,657.88,661.88,649.2,655.97
24-01-2013,652.5,668.45,652.5,664.28
25-01-2013,661.88,672.5,661.88,670.25
28-01-2013,670.15,674.97,668.97,672.53
29-01-2013,670.6,678.28,670.15,672.47
30-01-2013,670.5,674.92,667.9,673.08
31-01-2013,674.42,676.22,663.2,672.08
01-02-2013,672,676,671.08,674.05
04-02-2013,674.5,683.9,672.58,678.17
05-02-2013,672.55,682.5,672.55,680.03
06-02-2013,681.25,687.95,681,685.28
07-02-2013,680.5,695,680.5,693.58
08-02-2013,693,718.5,692.55,711.3
11-02-2013,712,714.45,706.13,707.35
12-02-2013,704.53,707.5,700.92,705.03
13-02-2013,704.9,720.83,702.55,717.7
14-02-2013,715.05,727.9,714.5,723.85
15-02-2013,722,725.9,715.33,721.08
18-02-2013,720.05,720.95,710,712.67
19-02-2013,710.8,724.45,706.35,721.78
20-02-2013,720.75,728.5,720.75,726.4
21-02-2013,720.35,728.42,720.35,725.53
22-02-2013,725,732.03,721.15,727.55
25-02-2013,726.5,737.5,725.75,736.85
26-02-2013,733.5,749.97,733,748.2
27-02-2013,747.63,751.53,738.65,741.6
28-02-2013,743.13,762.5,742.63,758.5
01-03-2013,757.55,758,749,750.92
04-03-2013,745.5,759.95,745.5,756.6
05-03-2013,758.5,771.5,754.3,770.08
06-03-2013,768.08,782.75,768.08,780.6
07-03-2013,780.5,798.8,779.67,794.95
08-03-2013,795,797.83,787.45,791.58
11-03-2013,787.5,794.78,778.33,783.1
12-03-2013,779,783.97,774,780.25
13-03-2013,778.03,779.35,774,775.85
14-03-2013,778.5,788.5,771.9,783.85
15-03-2013,786,790.2,780.3,785.13
18-03-2013,779.92,786.83,777.2,783.47
19-03-2013,782.25,782.25,770.22,773.38
20-03-2013,770,786.33,769.97,778.83
21-03-2013,781.5,787.2,776.85,779.97
22-03-2013,780.7,781.05,766,771.08
25-03-2013,774.25,776,764.2,771.67
26-03-2013,770.05,785,768.08,778.17
28-03-2013,778,791.7,770.83,787.88
01-04-2013,782.5,786.85,775.63,778.42
02-04-2013,778,785.6,770.63,783.67
03-04-2013,785,787.5,765.5,771.7
04-04-2013,770.05,770.05,750.5,753.9
05-04-2013,752.5,754.67,742.05,749.17
08-04-2013,749.45,749.45,737.5,740.38
09-04-2013,740,756.5,738.8,748.7
10-04-2013,754.95,769.45,750.5,765.22
11-04-2013,770,775.05,760.35,768.45
12-04-2013,740.95,762.25,739.17,755.88
15-04-2013,756.75,757,724.17,736.22
16-04-2013,735,746.72,728.97,741.58
17-04-2013,747.5,749.5,715.5,728.33
18-04-2013,743.97,747.45,713.72,726.38
22-04-2013,723,729.9,712.5,712.65
23-04-2013,712.22,724,712,715.28
25-04-2013,715.28,715.28,699.33,701.15
26-04-2013,696.5,696.72,682.55,684.67
29-04-2013,682.5,692.35,682.5,685.38
30-04-2013,684,691,682.5,689.2
02-05-2013,686.75,719.4,686.75,716.95
03-05-2013,713,723.63,703.95,709.25
06-05-2013,710,736.2,710,733.6
07-05-2013,733.55,739.42,728.7,735.8
08-05-2013,736,743.9,735,740.05
09-05-2013,741.6,751.72,741.5,749.22
10-05-2013,749.22,755.45,745.55,747.95
13-05-2013,740,740.5,722.85,725.8
14-05-2013,727.55,735.28,721.88,728.97
15-05-2013,729.05,738.6,725,735.78
16-05-2013,734.5,734.5,723.72,727.03
17-05-2013,727.5,739.25,727.05,736.9
20-05-2013,735.63,739,730.5,736.2
21-05-2013,732.5,751,732.5,746.42
22-05-2013,749,754.58,746.15,749.2
23-05-2013,747.5,763.38,739.17,746.35
24-05-2013,750,751.47,731.8,734.78
27-05-2013,734.75,750,730,749
28-05-2013,749,758.25,745.15,757.05
29-05-2013,758,763.75,742.55,748.67
30-05-2013,750,756,743.5,749.7
31-05-2013,745.5,754.63,738.38,749.22
03-06-2013,752,753.5,728.55,734.7
04-06-2013,730,736.95,725.08,732.67
05-06-2013,730.55,736.33,726.35,733.9
06-06-2013,726.85,739.25,726.03,735.38
07-06-2013,735.05,769.5,734,759.47
10-06-2013,762.53,772.35,759.55,762.53
11-06-2013,765.1,771,746,750.78
12-06-2013,747.05,747.55,731.03,734.05
13-06-2013,730,732,717.55,722.83
14-06-2013,724,728.63,715.5,725.35
17-06-2013,726.5,732.5,714,726.22
18-06-2013,727.5,730,720.08,721.9
19-06-2013,727.45,727.45,711.78,713.85
20-06-2013,710.5,716.58,699.55,702.25
21-06-2013,704.4,715.92,704,711.13
24-06-2013,707.5,717.05,700.05,705.35
25-06-2013,706.75,713.55,690.35,696.15
26-06-2013,698.45,723.88,690.53,718.85
27-06-2013,723.9,748.5,721,745.95
28-06-2013,747.5,762.15,729.1,759.08
01-07-2013,756,758.35,741.7,746.17
02-07-2013,746.55,754.25,743.33,750.28
03-07-2013,748.85,759.5,732.5,744.9
04-07-2013,745.42,770.5,745,769.15
05-07-2013,771,779,761,765.1
08-07-2013,764,767.5,750,753.33
09-07-2013,747.65,760.88,747.65,752.45
10-07-2013,755,763.4,749,755.97
11-07-2013,760,785,760,782.28
12-07-2013,797.5,812.4,789.65,804.92
15-07-2013,800.55,823.65,799.65,820.88
16-07-2013,812.5,833.17,808.8,824.67
17-07-2013,822.53,842.47,822.53,839.25
18-07-2013,840,846.15,822,830.2
19-07-2013,859.5,879.5,850,871.4
22-07-2013,870.5,879.4,864.15,873.25
23-07-2013,874,890.22,871.8,874.9
24-07-2013,874.25,896,872.5,891.4
25-07-2013,890,905,883.35,897.88
26-07-2013,897.5,899.47,875.05,887.25
29-07-2013,879,897.3,878.63,889.6
30-07-2013,890,902.47,887.72,896.15
31-07-2013,895,915.75,894.72,907.75
01-08-2013,905.03,917.4,895,907.7
02-08-2013,909.85,924.95,908.35,922.92
05-08-2013,920,938.7,920,933.6
06-08-2013,936.5,940.97,932.33,935.05
07-08-2013,937,945.45,906.72,911.35
08-08-2013,902.55,928.08,891.85,922.7
12-08-2013,920.5,920.5,904.08,907
13-08-2013,910.1,922.42,904.97,909.9
14-08-2013,912.25,929,901,916.75
16-08-2013,912.1,915,877.78,890.45
19-08-2013,899,903.5,877.78,888.72
20-08-2013,894.9,894.9,865,868.2
21-08-2013,870.05,871.85,850.58,858.9
22-08-2013,852.5,898.58,847.6,889.47
23-08-2013,897,919,892.15,914.72
26-08-2013,911.55,939.3,907,921
27-08-2013,919.5,939.42,915,919.4
28-08-2013,914,973.05,914,953.95
29-08-2013,950.5,985,939.15,973.55
30-08-2013,969.5,1025,965,1016.6
02-09-2013,1010,1034.5,1008.75,1028.43
03-09-2013,1025.05,1033.5,993.08,1000.55
04-09-2013,1000,1039.4,996.97,1034.55
05-09-2013,1034.5,1034.5,990.53,995.38
06-09-2013,1004.5,1012.5,987.5,994.4
10-09-2013,993,1008.35,990.5,993.95
11-09-2013,1004,1009,991.75,996.9
12-09-2013,997.5,999.28,972.9,983.95
13-09-2013,982.5,995,973.28,976.88
16-09-2013,975,992.5,947.03,951.28
17-09-2013,950,976.28,948.55,973.72
18-09-2013,971.03,982.4,968.95,977.25
19-09-2013,974,995,963.25,983.15
20-09-2013,975,994.95,970.5,975.15
23-09-2013,975,988.6,970,977.55
24-09-2013,977.5,988.95,963,969.75
25-09-2013,970.75,985.47,960.1,979.53
26-09-2013,977.4,987.05,967.55,971.45
27-09-2013,971.55,980.97,968.72,974.05
30-09-2013,977,980.92,960,963.9
01-10-2013,966,977.42,958.35,974.53
03-10-2013,985.9,1018.45,980.2,1012.3
04-10-2013,1016,1034.5,1013.47,1016.8
07-10-2013,1017.5,1048.85,1012.65,1044.88
08-10-2013,1041.5,1049,1028.28,1030.72
09-10-2013,1027.75,1048.82,1022.55,1045.43
10-10-2013,1044,1049,1033.63,1040
11-10-2013,1051.5,1069,1041.2,1061.03
14-10-2013,1063.75,1112.5,1062.5,1106.38
15-10-2013,1117.5,1129.43,1100.5,1107.7
17-10-2013,1115,1115,1047.85,1054.22
18-10-2013,1052.4,1066.9,1030.78,1060.32
21-10-2013,1062.5,1063.97,1025,1035.82
22-10-2013,1044,1053.82,1038.43,1044.68
23-10-2013,1044.25,1051.5,1023.08,1030.57
24-10-2013,1021,1041.18,1000.92,1004.35
25-10-2013,997.5,1036,997.5,1033.88
28-10-2013,1034,1044.9,1026.28,1031.97
29-10-2013,1032.5,1042.9,1023.95,1034.9
30-10-2013,1035.13,1050,1035.13,1045.97
31-10-2013,1044.5,1064.5,1039.7,1056.03
01-11-2013,1055,1070.97,1045.55,1048.8
05-11-2013,1050,1052.5,1015.85,1021
06-11-2013,1031.5,1051.78,1029.53,1045.55
07-11-2013,1050,1074.07,1040.15,1060.97
08-11-2013,1065,1065.88,1035.6,1045.43
11-11-2013,1045,1070,1025,1047.32
12-11-2013,1048.43,1060.85,1039.5,1043.57
13-11-2013,1049.47,1053.1,1021.83,1024.5
14-11-2013,1036,1036,1010.92,1013.1
18-11-2013,1023,1029.95,1016.13,1022
19-11-2013,1024.97,1027.5,1010.6,1014.95
20-11-2013,1023.42,1024.95,1008.5,1011.8
21-11-2013,1011.6,1017.35,990,993.3
22-11-2013,995.5,1005.5,992.55,1000.42
25-11-2013,1004,1013.42,996.55,1006.63
26-11-2013,1001.55,1008.22,993.5,996.85
27-11-2013,1004.5,1006.85,987.5,993.22
28-11-2013,996.55,998.28,985,992.3
29-11-2013,996,1007.35,990.9,1002.17
02-12-2013,997.5,1010.5,997.5,1006.95
03-12-2013,1008.03,1021,1007.53,1010.4
04-12-2013,1009.95,1015.8,996.83,1000.03
05-12-2013,1008,1016.78,991.53,993.58
06-12-2013,995.5,1005,995.5,1000.15
09-12-2013,1014.5,1014.97,1000,1002.42
10-12-2013,1000,1044.5,1000,1041.38
11-12-2013,1039.5,1043.43,1021.5,1029.03
12-12-2013,1022.5,1032,1012.55,1014.45
13-12-2013,1018.97,1022.5,997.5,1000.9
16-12-2013,1006.85,1019.9,1002.58,1009.58
17-12-2013,1015.8,1032.93,1015,1022.67
18-12-2013,1020,1035.5,1019,1027.9
19-12-2013,1037.97,1055,1031.32,1040.75
20-12-2013,1044.05,1065,1042.93,1060.28
23-12-2013,1064.97,1071.72,1048.97,1054.53
24-12-2013,1059.9,1064.5,1052.13,1055.35
26-12-2013,1057.5,1058.5,1045.72,1050.15
27-12-2013,1053.5,1084.95,1052.5,1080.32
30-12-2013,1085,1087.63,1073.35,1078.03
31-12-2013,1080.05,1092.47,1075.45,1086.03
01-01-2014,1090.05,1092.25,1075.55,1076.65
02-01-2014,1083,1094.5,1078.07,1083.5
03-01-2014,1082.35,1114.55,1073.63,1111.1
06-01-2014,1114.5,1122,1098.5,1119.8
